Suburb,Latitude,Longitude,Venue,Category,Main Category
Queens Park,-33.899369999999976,151.24732000000006,Queens Park Cafe,Italian Restaurant,Food
Queenscliff,-33.78262999999998,151.28440000000015,Lagoon Park,Park,Outdoors & Recreation
Queenscliff,-33.78262999999998,151.28440000000015,Pilu At Freshwater,Italian Restaurant,Food
Queenscliff,-33.78262999999998,151.28440000000015,Stowaway Bar,Cocktail Bar,Nightlife Spot
Queenscliff,-33.78262999999998,151.28440000000015,Sushi Hiro,Sushi Restaurant,Food
Queenscliff,-33.78262999999998,151.28440000000015,Albert and Moore,Café,Food
Queenscliff,-33.78262999999998,151.28440000000015,Cafe Calm,Café,Food
Queenscliff,-33.78262999999998,151.28440000000015,Mrs Jones the Baker,Bakery,Food
Queenscliff,-33.78262999999998,151.28440000000015,Harbord Beach Hotel,Restaurant,Food
Queenscliff,-33.78262999999998,151.28440000000015,Cruise Espresso,Café,Food
Queenscliff,-33.78262999999998,151.28440000000015,Cafe Splat,Breakfast Spot,Food
Queenscliff,-33.78262999999998,151.28440000000015,Freshie Chickens,Burger Joint,Food
Queenscliff,-33.78262999999998,151.28440000000015,Harbord Milk Bar,Grocery Store,Shop & Service
Queenscliff,-33.78262999999998,151.28440000000015,Marilyna's Famous Pizza,Pizza Place,Food
Queenscliff,-33.78262999999998,151.28440000000015,Harbord Growers Market,Farmers Market,Shop & Service
Queenscliff,-33.78262999999998,151.28440000000015,Salty Rooster The World Has Never Tasted So Good  ®,Burger Joint,Food
Queenscliff,-33.78262999999998,151.28440000000015,Budget Car & Truck Rental Manly,Rental Car Location,Travel & Transport
Queenscliff,-33.78262999999998,151.28440000000015,Qi Natural Therapies & Yoga,Yoga Studio,Outdoors & Recreation
Raby,-34.02598999999998,150.8201700000001,Raby Shopping Centre,Shopping Mall,Shop & Service
Raby,-34.02598999999998,150.8201700000001,Raby Tavern,Pub,Nightlife Spot
Raby,-34.02598999999998,150.8201700000001,Raby Kebabs,Burger Joint,Food
Raby,-34.02598999999998,150.8201700000001,Burgers By Josh Campbelltown,Burger Joint,Food
Raby,-34.02598999999998,150.8201700000001,Team CK HQ,Australian Restaurant,Food
Ramsgate,-33.98438999999996,151.13807000000008,Abyss Scuba,Recreation Center,Outdoors & Recreation
Ramsgate,-33.98438999999996,151.13807000000008,The Intersection Tavern,Pub,Nightlife Spot
Ramsgate,-33.98438999999996,151.13807000000008,Domino's Pizza,Pizza Place,Food
Ramsgate,-33.98438999999996,151.13807000000008,Christmas Shop,Gift Shop,Shop & Service
Ramsgate,-33.98438999999996,151.13807000000008,Orlando's Trattoria,Italian Restaurant,Food
Ramsgate,-33.98438999999996,151.13807000000008,Thong-u-rai,Thai Restaurant,Food
Ramsgate,-33.98438999999996,151.13807000000008,Cafe Linea,Café,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Ramsgate Markets,Farmers Market,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,IGA Ramsgate,Grocery Store,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,Coles,Supermarket,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,Ramsgate RSL,Bar,Nightlife Spot
Ramsgate Beach,-33.98439999999995,151.1476600000001,Ramsgate Beach,Beach,Outdoors & Recreation
Ramsgate Beach,-33.98439999999995,151.1476600000001,Overdose Specialty Coffee,Café,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Shell Coles Express,Gas Station,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,Omeros on the Beach,Seafood Restaurant,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Eddie's Pharmacy,Pharmacy,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,Beretta Cafe and Pizza Bar,Café,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Ramsgate Beach Seafood,Seafood Restaurant,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Be My Guest Thai Kitchen,Thai Restaurant,Food
Ramsgate Beach,-33.98439999999995,151.1476600000001,Ramsgate Beach Plaza,Shopping Mall,Shop & Service
Ramsgate Beach,-33.98439999999995,151.1476600000001,Apollo Food Bar,Burger Joint,Food
Randwick,-33.91367999999994,151.23978000000008,18 Gram Espresso,Café,Food
Randwick,-33.91367999999994,151.23978000000008,The Cookhouse,Gastropub,Food
Randwick,-33.91367999999994,151.23978000000008,Tum Zaap,Thai Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Lebanon & Beyond,Middle Eastern Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Taste of Thai,Thai Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Java Restaurant,Asian Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Fitness First,Gym,Outdoors & Recreation
Randwick,-33.91367999999994,151.23978000000008,Isabella's,Café,Food
Randwick,-33.91367999999994,151.23978000000008,Why Thai,Thai Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Tum's Thai,Thai Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Anytime Fitness,Gym,Outdoors & Recreation
Randwick,-33.91367999999994,151.23978000000008,Croquembouche Patisserie,Bakery,Food
Randwick,-33.91367999999994,151.23978000000008,22 Grams,Café,Food
Randwick,-33.91367999999994,151.23978000000008,Coach and Horses Hotel,Pub,Nightlife Spot
Randwick,-33.91367999999994,151.23978000000008,Sushi Fusion,Sushi Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Boost Juice,Juice Bar,Food
Randwick,-33.91367999999994,151.23978000000008,One Six Nine,Café,Food
Randwick,-33.91367999999994,151.23978000000008,Zellini's Restaurant & Café,Café,Food
Randwick,-33.91367999999994,151.23978000000008,Subway,Sandwich Place,Food
Randwick,-33.91367999999994,151.23978000000008,Duke's Lounge,Coffee Shop,Food
Randwick,-33.91367999999994,151.23978000000008,Woolworths,Supermarket,Shop & Service
Randwick,-33.91367999999994,151.23978000000008,Coles,Supermarket,Shop & Service
Randwick,-33.91367999999994,151.23978000000008,Noodle Inn,Noodle House,Food
Randwick,-33.91367999999994,151.23978000000008,Randwick Oriental Supermarket,Grocery Store,Shop & Service
Randwick,-33.91367999999994,151.23978000000008,Moroccan Feast,Moroccan Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Royal Randwick Shopping Centre,Shopping Mall,Shop & Service
Randwick,-33.91367999999994,151.23978000000008,KFC,Fast Food Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Mad Mex,Mexican Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,McDonald's,Fast Food Restaurant,Food
Randwick,-33.91367999999994,151.23978000000008,Chocolate Maya,Dessert Shop,Food
Randwick,-33.91367999999994,151.23978000000008,Vigor Espresso,Café,Food
Randwick,-33.91367999999994,151.23978000000008,Fresh Ground,Café,Food
Randwick,-33.91367999999994,151.23978000000008,BigPond Star Café,Café,Food
Rankin Park,-32.92650999999995,151.6868300000001,CDC Hunter Valley Edgeworth,Bus Station,Travel & Transport
Rathmines,-33.038149999999966,151.5853800000001,Green Solar Pty Ltd,Electronics Store,Shop & Service
Redfern,-33.89314999999993,151.2067000000001,Three Williams,Café,Food
Redfern,-33.89314999999993,151.2067000000001,Coffee Tea & Me,Café,Food
Redfern,-33.89314999999993,151.2067000000001,Bart Jr,Bar,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,Breadfern,Bakery,Food
Redfern,-33.89314999999993,151.2067000000001,Juan: Bowl & Tea,Japanese Restaurant,Food
Redfern,-33.89314999999993,151.2067000000001,Hunter's Corner,Café,Food
Redfern,-33.89314999999993,151.2067000000001,Mjølner,Whisky Bar,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,The Tudor Hotel,Pub,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,The Norfolk,Pub,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,Redfern Park,Park,Outdoors & Recreation
Redfern,-33.89314999999993,151.2067000000001,Lal Qila,Indian Restaurant,Food
Redfern,-33.89314999999993,151.2067000000001,Cleveland's Salon & Cafe,Salon / Barbershop,Shop & Service
Redfern,-33.89314999999993,151.2067000000001,The Noble Hops,Bar,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,Oratnek,Café,Food
Redfern,-33.89314999999993,151.2067000000001,Scout's Honour,Café,Food
Redfern,-33.89314999999993,151.2067000000001,Belvoir St Theatre,Theater,Arts & Entertainment
Redfern,-33.89314999999993,151.2067000000001,Giant Dwarf,Comedy Club,Arts & Entertainment
Redfern,-33.89314999999993,151.2067000000001,House of Yoga,Yoga Studio,Outdoors & Recreation
Redfern,-33.89314999999993,151.2067000000001,107 Projects,Art Gallery,Arts & Entertainment
Redfern,-33.89314999999993,151.2067000000001,Lift Performance Center,Gymnastics Gym,Outdoors & Recreation
Redfern,-33.89314999999993,151.2067000000001,Venue 505,Jazz Club,Arts & Entertainment
Redfern,-33.89314999999993,151.2067000000001,Misfits Bar & Dining,Cocktail Bar,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,Nookie Coffee,Café,Food
Redfern,-33.89314999999993,151.2067000000001,La Coppola,Pizza Place,Food
Redfern,-33.89314999999993,151.2067000000001,Gardel's Bar,Lounge,Nightlife Spot
Redfern,-33.89314999999993,151.2067000000001,Nourishing Quarter,Vegetarian / Vegan Restaurant,Food
Redfern,-33.89314999999993,151.2067000000001,Dance Central,Dance Studio,Arts & Entertainment
Redfern,-33.89314999999993,151.2067000000001,Dr Faustus,Café,Food
Redhead,-33.009799999999984,151.70797000000005,Redhead Beach Off Leash Area,Dog Run,Outdoors & Recreation
Redhead,-33.009799999999984,151.70797000000005,Second Creek Redhead,Beach,Outdoors & Recreation
Redhead,-33.009799999999984,151.70797000000005,Liles Oval,Athletics & Sports,Outdoors & Recreation
Redhead,-33.009799999999984,151.70797000000005,Redhead Seafood & Takeaway,Seafood Restaurant,Food
Redhead,-33.009799999999984,151.70797000000005,Redhead Cellars,Brewery,Nightlife Spot
Redhead,-33.009799999999984,151.70797000000005,The Joint Cafe,Café,Food
Regents Park,-33.88159999999993,151.0241500000001,Green Mango Vietnamese Restaurant,Vietnamese Restaurant,Food
Regents Park,-33.88159999999993,151.0241500000001,Regents Park Station,Train Station,Travel & Transport
Regents Park,-33.88159999999993,151.0241500000001,Liza Pizza,Pizza Place,Food
Regents Park,-33.88159999999993,151.0241500000001,Suhhtan Pizza Bakery,Middle Eastern Restaurant,Food
Regents Park,-33.88159999999993,151.0241500000001,Dooley Regents Park Sports Club,Athletics & Sports,Outdoors & Recreation
Regentville,-33.774889999999964,150.6667900000001,7 Eleven Regentville,Convenience Store,Shop & Service
Regentville,-33.774889999999964,150.6667900000001,Nepean Animal Hospital,Pet Store,Shop & Service
Regentville,-33.774889999999964,150.6667900000001,At Home Centre,Furniture / Home Store,Shop & Service
Revesby,-33.95563999999996,151.01688000000001,Coffee By GW,Café,Food
Revesby,-33.95563999999996,151.01688000000001,twotwo//onetwo,Café,Food
Revesby,-33.95563999999996,151.01688000000001,Coles,Supermarket,Shop & Service
Revesby,-33.95563999999996,151.01688000000001,Revesby Workers' Club,Bar,Nightlife Spot
Revesby,-33.95563999999996,151.01688000000001,Revesby Pacific Hotel,Hotel,Travel & Transport
Revesby,-33.95563999999996,151.01688000000001,Revesby Village Centre,Shopping Mall,Shop & Service
Revesby,-33.95563999999996,151.01688000000001,Russo's Pizzeria,Pizza Place,Food
Rhodes,-33.82692999999995,151.0895700000001,Auvers Cafe,Café,Food
Rhodes,-33.82692999999995,151.0895700000001,Brays Bay Reserve,Park,Outdoors & Recreation
Rhodes,-33.82692999999995,151.0895700000001,Top Choice Seafood Restaurant,Dim Sum Restaurant,Food
Rhodes,-33.82692999999995,151.0895700000001,The Most Beautiul Place In Sydney,Park,Outdoors & Recreation
Rhodes,-33.82692999999995,151.0895700000001,Schibello Caffe,Café,Food
Rhodes,-33.82692999999995,151.0895700000001,IKEA Merchandise Pick-up,Furniture / Home Store,Shop & Service
Rhodes,-33.82692999999995,151.0895700000001,Rhodes Park,Park,Outdoors & Recreation
Richmond,-33.59782999999993,150.75283000000005,The Royal Hotel,Pub,Nightlife Spot
Richmond,-33.59782999999993,150.75283000000005,The Ugly Mug,Café,Food
Richmond,-33.59782999999993,150.75283000000005,Richmond Club,Sports Bar,Nightlife Spot
Richmond,-33.59782999999993,150.75283000000005,Woolworths,Supermarket,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,Tastify,Fish & Chips Shop,Food
Richmond,-33.59782999999993,150.75283000000005,ALDI,Grocery Store,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,Star Buffet (Richmond Club),Buffet,Food
Richmond,-33.59782999999993,150.75283000000005,Dan Murphy's,Brewery,Nightlife Spot
Richmond,-33.59782999999993,150.75283000000005,Richmond Station,Train Station,Travel & Transport
Richmond,-33.59782999999993,150.75283000000005,R.G. McGees,Bar,Nightlife Spot
Richmond,-33.59782999999993,150.75283000000005,Richmond Park,Park,Outdoors & Recreation
Richmond,-33.59782999999993,150.75283000000005,Cafe Relish,Café,Food
Richmond,-33.59782999999993,150.75283000000005,Richmond Marketplace,Shopping Mall,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,Sandwich Power,Sandwich Place,Food
Richmond,-33.59782999999993,150.75283000000005,EB Games,Video Game Store,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,Aldo's Pizza Restaurant,Pizza Place,Food
Richmond,-33.59782999999993,150.75283000000005,The Reject Shop Richmond,Discount Store,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,TeleChoice,Electronics Store,Shop & Service
Richmond,-33.59782999999993,150.75283000000005,Coles Richmond,Supermarket,Shop & Service
Riverstone,-33.67820999999998,150.86380000000008,Subway,Sandwich Place,Food
Riverstone,-33.67820999999998,150.86380000000008,7 Eleven,Convenience Store,Shop & Service
Riverstone,-33.67820999999998,150.86380000000008,KFC,Fast Food Restaurant,Food
Riverstone,-33.67820999999998,150.86380000000008,Fratelli Pizzeria,Pizza Place,Food
Riverstone,-33.67820999999998,150.86380000000008,Riverstone Swimming Centre,Pool,Outdoors & Recreation
Riverstone,-33.67820999999998,150.86380000000008,Riverstone Village,Shopping Mall,Shop & Service
Riverstone,-33.67820999999998,150.86380000000008,Riverstone Schofields Memorial Club,Bar,Nightlife Spot
Riverstone,-33.67820999999998,150.86380000000008,Riverstone Station,Train Station,Travel & Transport
Riverstone,-33.67820999999998,150.86380000000008,The Pub at Rivo,Pub,Nightlife Spot
Riverview,-33.82305999999994,151.16216000000009,St Ignatius' College,High School,Professional & Other Places
Riverview,-33.82305999999994,151.16216000000009,Peter Beard Plumbing Pty Ltd,Home Service,Shop & Service
Riverview,-33.82305999999994,151.16216000000009,Marjorie York Reserve,Park,Outdoors & Recreation
Riverview,-33.82305999999994,151.16216000000009,Tambourine Bay,Harbor / Marina,Outdoors & Recreation
Riverview,-33.82305999999994,151.16216000000009,Anahita Meat & Wine,Middle Eastern Restaurant,Food
Riverwood,-33.95328999999998,151.05176000000006,Cafe Roman,Café,Food
Riverwood,-33.95328999999998,151.05176000000006,Song Huong,Vietnamese Restaurant,Food
Riverwood,-33.95328999999998,151.05176000000006,Woolworths,Grocery Store,Shop & Service
Riverwood,-33.95328999999998,151.05176000000006,Domino's Pizza,Pizza Place,Food
Riverwood,-33.95328999999998,151.05176000000006,Riverwood Station,Train Station,Travel & Transport
Riverwood,-33.95328999999998,151.05176000000006,Subway,Sandwich Place,Food
Riverwood,-33.95328999999998,151.05176000000006,Monte Carlo Pizzeria,Pizza Place,Food
Riverwood,-33.95328999999998,151.05176000000006,Riverwood Plaza,Shopping Mall,Shop & Service
Riverwood,-33.95328999999998,151.05176000000006,Helens,Food,Food
Riverwood,-33.95328999999998,151.05176000000006,Michel's Patisserie,Coffee Shop,Food
Riverwood,-33.95328999999998,151.05176000000006,Video Ezy,Video Store,Shop & Service
Riverwood,-33.95328999999998,151.05176000000006,D.O.M.  Espresso Bar,Coffee Shop,Food
Riverwood,-33.95328999999998,151.05176000000006,Red River House,Asian Restaurant,Food
Riverwood,-33.95328999999998,151.05176000000006,Gia Hoi Riverwood,Vietnamese Restaurant,Food
Riverwood,-33.95328999999998,151.05176000000006,Al Kasar,Middle Eastern Restaurant,Food
Riverwood,-33.95328999999998,151.05176000000006,Riverwood Hot Bread,Bakery,Food
Rockdale,-33.951809999999966,151.1381100000001,Swallow Coffee Traders,Coffee Shop,Food
Rockdale,-33.951809999999966,151.1381100000001,Xtract Coffee,Coffee Shop,Food
Rockdale,-33.951809999999966,151.1381100000001,Charcoal Kingdom,Fast Food Restaurant,Food
Rockdale,-33.951809999999966,151.1381100000001,Balkan Oven,Bakery,Food
Rockdale,-33.951809999999966,151.1381100000001,Ibrahim Pastry,Pastry Shop,Food
Rockdale,-33.951809999999966,151.1381100000001,Sir Braxton Chocolate Bar,Café,Food
Rockdale,-33.951809999999966,151.1381100000001,Snow and Water Skiers Warehouse,Sporting Goods Shop,Shop & Service
Rockdale,-33.951809999999966,151.1381100000001,7-Eleven,Convenience Store,Shop & Service
Rockdale,-33.951809999999966,151.1381100000001,Crunch Fitness,Gym,Outdoors & Recreation
Rockdale,-33.951809999999966,151.1381100000001,Subway,Sandwich Place,Food
Rockdale,-33.951809999999966,151.1381100000001,Domino's Pizza,Pizza Place,Food
Rockdale,-33.951809999999966,151.1381100000001,St George Tavern,Pub,Nightlife Spot
Rockdale,-33.951809999999966,151.1381100000001,Railway St Stand H Bus Stop: 221618,Bus Station,Travel & Transport
Rockdale,-33.951809999999966,151.1381100000001,FoodWorks,Grocery Store,Shop & Service
Rockdale,-33.951809999999966,151.1381100000001,Rockdale Newsagency,Newsstand,Shop & Service
Rockdale,-33.951809999999966,151.1381100000001,Platforms 4 & 5,Platform,Travel & Transport
Rockdale,-33.951809999999966,151.1381100000001,Fernwood,Gym,Outdoors & Recreation
Rockdale,-33.951809999999966,151.1381100000001,Spotlight Centre,Shopping Mall,Shop & Service
Rockdale,-33.951809999999966,151.1381100000001,Anaconda,Outdoor Supply Store,Shop & Service
